date,Kabupaten,MODIS_LST_Mean,MODIS_LST_Max,MODIS_LST_Percentile95,MODIS_Cloud_Cover_Percentage,MODIS_Max_Lon,MODIS_Max_Lat
2015-12-345,Cianjur,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-345,Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-345,Garut,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-345,Indramayu,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-345,Karawang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-345,Kota Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-345,Kota Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-345,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-345,Kota Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-345,Kuningan,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-345,Majalengka,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-345,Purwakarta,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-345,Subang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-345,Sukabumi,29.201111111111143,29.690000000000055,29.690000000000055,99.78394163882385,,
2015-12-345,Sumedang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-345,Kota Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-345,Kota Depok,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-346,Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-346,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-346,Kota Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-346,Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-346,Ciamis,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-346,Kota Banjar,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-346,Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-346,Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-346,Cianjur,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-346,Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-346,Garut,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-346,Indramayu,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-346,Karawang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-346,Kota Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-346,Kota Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-346,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-346,Kota Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-346,Kuningan,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-346,Majalengka,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-346,Purwakarta,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-346,Subang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-346,Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-346,Sumedang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-346,Kota Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-346,Kota Depok,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-347,Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-347,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-347,Kota Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-347,Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-347,Ciamis,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-347,Kota Banjar,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-347,Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-347,Bogor,30.780590847415844,38.27000000000004,32.610000000000014,97.88245219714848,,
2015-12-347,Cianjur,30.450000000000045,30.750000000000057,30.750000000000057,99.91693522467664,,
2015-12-347,Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-347,Garut,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-347,Indramayu,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-347,Karawang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-347,Kota Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-347,Kota Bogor,38.11441964285717,39.49000000000001,39.49000000000001,90.67734887108521,,
2015-12-347,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-347,Kota Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-347,Kuningan,29.074848484848513,30.170000000000016,30.150000000000034,97.23687062053024,,
2015-12-347,Majalengka,29.71000000000003,30.33000000000004,30.33000000000004,99.25391257025656,,
2015-12-347,Purwakarta,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-347,Subang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-347,Sukabumi,30.074246257642884,34.170000000000016,31.950000000000045,96.42783509522106,,
2015-12-347,Sumedang,29.925714285714317,30.810000000000002,30.810000000000002,99.10374694031255,,
2015-12-347,Kota Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-347,Kota Depok,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-348,Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-348,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-348,Kota Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-348,Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-348,Ciamis,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-348,Kota Banjar,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-348,Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-348,Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-348,Cianjur,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-348,Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-348,Garut,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-348,Indramayu,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-348,Karawang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-348,Kota Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-348,Kota Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-348,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-348,Kota Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-348,Kuningan,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-348,Majalengka,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-348,Purwakarta,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-348,Subang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-348,Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-348,Sumedang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-348,Kota Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-348,Kota Depok,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-349,Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-349,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-349,Kota Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-349,Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-349,Ciamis,28.83000000000004,28.83000000000004,28.83000000000004,99.98072958096257,,
2015-12-349,Kota Banjar,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-349,Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-349,Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-349,Cianjur,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-349,Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-349,Garut,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-349,Indramayu,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-349,Karawang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-349,Kota Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-349,Kota Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-349,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-349,Kota Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-349,Kuningan,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-349,Majalengka,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-349,Purwakarta,25.68454545454548,26.090000000000032,26.090000000000032,98.89144017926658,,
2015-12-349,Subang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-349,Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-349,Sumedang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-349,Kota Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-349,Kota Depok,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-350,Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-350,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-350,Kota Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-350,Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-350,Ciamis,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-350,Kota Banjar,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-350,Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-350,Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-350,Cianjur,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-350,Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-350,Garut,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-350,Indramayu,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-350,Karawang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-350,Kota Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-350,Kota Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-350,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-350,Kota Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-350,Kuningan,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-350,Majalengka,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-350,Purwakarta,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-350,Subang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-350,Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-350,Sumedang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-350,Kota Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-350,Kota Depok,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-351,Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-351,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-351,Kota Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-351,Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-351,Ciamis,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-351,Kota Banjar,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-351,Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-351,Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-351,Cianjur,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-351,Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-351,Garut,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-351,Indramayu,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-351,Karawang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-351,Kota Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-351,Kota Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-351,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-351,Kota Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-351,Kuningan,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-351,Majalengka,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-351,Purwakarta,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-351,Subang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-351,Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-351,Sumedang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-351,Kota Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-351,Kota Depok,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-352,Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-352,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-352,Kota Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-352,Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-352,Ciamis,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-352,Kota Banjar,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-352,Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-352,Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-352,Cianjur,32.10818301514158,32.450000000000045,32.450000000000045,99.83506484481546,,
2015-12-352,Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-352,Garut,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-352,Indramayu,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-352,Karawang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-352,Kota Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-352,Kota Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-352,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-352,Kota Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-352,Kuningan,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-352,Majalengka,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-352,Purwakarta,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-352,Subang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-352,Sukabumi,30.530206718346253,30.99000000000001,30.99000000000001,99.92713325858374,,
2015-12-352,Sumedang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-352,Kota Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-352,Kota Depok,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-353,Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-353,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-353,Kota Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-353,Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-353,Ciamis,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-353,Kota Banjar,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-353,Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-353,Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-353,Cianjur,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-353,Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-353,Garut,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-353,Indramayu,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-353,Karawang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-353,Kota Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-353,Kota Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-353,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-353,Kota Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-353,Kuningan,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-353,Majalengka,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-353,Purwakarta,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-353,Subang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-353,Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-353,Sumedang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-353,Kota Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-353,Kota Depok,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-354,Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-354,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-354,Kota Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-354,Tasikmalaya,30.32000000000002,30.910000000000025,30.910000000000025,99.92439247126914,,
2015-12-354,Ciamis,28.03400000000003,28.79000000000002,28.79000000000002,99.44579433971286,,
2015-12-354,Kota Banjar,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-354,Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-354,Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-354,Cianjur,30.987142857142892,31.850000000000023,31.850000000000023,99.80618219091217,,
2015-12-354,Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-354,Garut,29.903137254901978,32.670000000000016,31.390000000000043,96.70861984749052,,
2015-12-354,Indramayu,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-354,Karawang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-354,Kota Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-354,Kota Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-354,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-354,Kota Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-354,Kuningan,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-354,Majalengka,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-354,Purwakarta,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-354,Subang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-354,Sukabumi,26.750000000000057,26.750000000000057,26.750000000000057,99.97599351542488,,
2015-12-354,Sumedang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-354,Kota Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-354,Kota Depok,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-355,Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-355,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-355,Kota Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-355,Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-355,Ciamis,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-355,Kota Banjar,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-355,Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-355,Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-355,Cianjur,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-355,Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-355,Garut,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-355,Indramayu,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-355,Karawang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-355,Kota Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-355,Kota Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-355,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-355,Kota Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-355,Kuningan,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-355,Majalengka,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-355,Purwakarta,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-355,Subang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-355,Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-355,Sumedang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-355,Kota Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-355,Kota Depok,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-356,Bandung,18.42081947384339,22.53000000000003,22.53000000000003,99.58566685460126,,
2015-12-356,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-356,Kota Tasikmalaya,34.312225719840775,37.55000000000001,36.25000000000006,81.78368441468639,,
2015-12-356,Tasikmalaya,31.458852099445973,35.150000000000034,33.52000000000004,84.45435084265331,,
2015-12-356,Ciamis,32.338851004007694,35.47000000000003,34.46600000000003,86.18933983601303,,
2015-12-356,Kota Banjar,33.24750059680116,36.49000000000001,35.51000000000005,75.19760798129019,,
2015-12-356,Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-356,Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-356,Cianjur,31.520909090909115,33.31,33.31,99.69542915714769,,
2015-12-356,Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-356,Garut,28.82504349405619,34.43000000000001,32.910000000000025,93.73018022236111,,
2015-12-356,Indramayu,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-356,Karawang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-356,Kota Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-356,Kota Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-356,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-356,Kota Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-356,Kuningan,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-356,Majalengka,26.320005503577356,29.470000000000027,29.470000000000027,99.46837613339457,,
2015-12-356,Purwakarta,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-356,Subang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-356,Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-356,Sumedang,26.871207133059002,29.470000000000027,29.430000000000007,99.81698361890416,,
2015-12-356,Kota Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-356,Kota Depok,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-357,Bandung,25.048999523582687,25.850000000000023,25.850000000000023,99.73701685146904,,
2015-12-357,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-357,Kota Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-357,Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-357,Ciamis,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-357,Kota Banjar,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-357,Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-357,Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-357,Cianjur,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-357,Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-357,Garut,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-357,Indramayu,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-357,Karawang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-357,Kota Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-357,Kota Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-357,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-357,Kota Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-357,Kuningan,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-357,Majalengka,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-357,Purwakarta,24.569242798353944,25.190000000000055,25.190000000000055,99.51982168192829,,
2015-12-357,Subang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-357,Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-357,Sumedang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-357,Kota Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-357,Kota Depok,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-358,Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-358,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-358,Kota Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-358,Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-358,Ciamis,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-358,Kota Banjar,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-358,Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-358,Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-358,Cianjur,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-358,Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-358,Garut,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-358,Indramayu,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-358,Karawang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-358,Kota Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-358,Kota Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-358,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-358,Kota Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-358,Kuningan,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-358,Majalengka,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-358,Purwakarta,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-358,Subang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-358,Sukabumi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-358,Sumedang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-358,Kota Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-358,Kota Depok,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-359,Bandung,20.798651414810383,26.410000000000025,25.870000000000005,98.75136252584102,,
2015-12-359,Kota Cimahi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-359,Kota Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-359,Tasikmalaya,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-359,Ciamis,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-359,Kota Banjar,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-359,Bekasi,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-359,Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-359,Cianjur,22.623981332023327,26.090000000000032,25.49000000000001,98.45282355087257,,
2015-12-359,Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-359,Garut,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-359,Indramayu,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-359,Karawang,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-359,Kota Bandung,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-359,Kota Bogor,NaN,NaN,NaN,100.0,NaN,NaN
2015-12-359,Kota Cirebon,NaN,NaN,NaN,100.0,NaN,NaN
